year,lat,lon,anomaly_C
1964,-84.82,-83.12,-0.022
1964,-84.82,-78.12,-0.205
1964,-84.82,-73.12,-0.349
1964,-84.82,-68.12,-0.451
1964,-84.82,-63.12,-0.52
1964,-84.82,-58.12,-0.523
1964,-84.82,-53.12,-0.511
1964,-84.82,-48.12,-0.483
1964,-84.82,-43.12,-0.441
1964,-84.82,-38.12,-0.404
1964,-84.82,-33.12,-0.376
1964,-84.82,-28.12,-0.367
1964,-84.82,-23.12,-0.375
1964,-84.82,-18.12,-0.387
1964,-84.82,-13.12,-0.37
1964,-84.82,-8.12,-0.323
1964,-84.82,-3.12,-0.245
1964,-84.82,1.88,-0.175
1964,-84.82,6.88,-0.096
1964,-84.82,11.88,-0.028
1964,-84.82,16.88,0.021
1964,-84.82,21.88,0.064
1964,-84.82,26.88,0.125
1964,-84.82,31.88,0.18
1964,-84.82,36.88,0.227
1964,-84.82,41.88,0.25
1964,-84.82,46.88,0.267
1964,-84.82,51.88,0.297
1964,-84.82,56.88,0.326
1964,-84.82,61.88,0.35
1964,-84.82,66.88,0.36
1964,-84.82,71.88,0.362
1964,-84.82,76.88,0.36
1964,-84.82,81.88,0.371
1964,-84.82,86.88,0.404
1964,-84.82,91.88,0.458
1964,-84.82,96.88,0.532
1964,-84.82,101.88,0.608
1964,-84.82,106.88,0.675
1964,-84.82,111.88,0.73
1964,-84.82,116.88,0.782
1964,-84.82,121.88,0.859
1964,-84.82,126.88,0.933
1964,-84.82,131.88,0.955
1964,-84.82,136.88,0.925
1964,-84.82,141.88,0.898
1964,-84.82,146.88,0.843
1964,-84.82,151.88,0.806
1964,-84.82,156.88,0.841
1964,-84.82,161.88,0.903
1964,-84.82,166.88,0.961
1964,-84.82,171.88,1.017
1964,-84.82,176.88,1.012
1964,-81.05,-178.12,2.325
1964,-81.05,-173.12,2.652
1964,-81.05,-168.12,2.987
1964,-81.05,-163.12,3.331
1964,-81.05,-158.12,3.506
1964,-81.05,-153.12,3.299
1964,-81.05,-148.12,2.909
1964,-81.05,-143.12,2.64
1964,-81.05,-138.12,2.356
1964,-81.05,-133.12,2.138
1964,-81.05,-128.12,2.129
1964,-81.05,-123.12,2.166
1964,-81.05,-118.12,1.887
1964,-81.05,-113.12,1.589
1964,-81.05,-108.12,1.382
1964,-81.05,-103.12,1.257
1964,-81.05,-98.12,1.154
1964,-81.05,-93.12,1.059
1964,-81.05,-88.12,0.867
1964,-81.05,-83.12,0.54
1964,-81.05,-78.12,0.118
1964,-81.05,-73.12,-0.139
1964,-81.05,-68.12,-0.314
1964,-81.05,-63.12,-0.547
1964,-81.05,-58.12,-0.75
1964,-81.05,-53.12,-0.887
1964,-81.05,-48.12,-0.975
1964,-81.05,-43.12,-1.038
1964,-81.05,-38.12,-1.096
1964,-81.05,-33.12,-1.094
1964,-81.05,-28.12,-1.028
1964,-81.05,-23.12,-0.987
1964,-81.05,-18.12,-0.995
1964,-81.05,-13.12,-0.937
1964,-81.05,-8.12,-0.82
1964,-81.05,-3.12,-0.653
1964,-81.05,1.88,-0.438
1964,-81.05,6.88,-0.329
1964,-81.05,11.88,-0.215
1964,-81.05,16.88,-0.092
1964,-81.05,21.88,0.055
1964,-81.05,26.88,0.163
1964,-81.05,31.88,0.208
1964,-81.05,36.88,0.172
1964,-81.05,41.88,0.074
1964,-81.05,46.88,0.056
1964,-81.05,51.88,0.121
1964,-81.05,56.88,0.193
1964,-81.05,61.88,0.228
1964,-81.05,66.88,0.223
1964,-81.05,71.88,0.192
1964,-81.05,76.88,0.146
1964,-81.05,81.88,0.116
1964,-81.05,86.88,0.121
1964,-81.05,91.88,0.153
1964,-81.05,96.88,0.198
1964,-81.05,101.88,0.268
1964,-81.05,106.88,0.359
1964,-81.05,111.88,0.451
1964,-81.05,116.88,0.524
1964,-81.05,121.88,0.613
1964,-81.05,126.88,0.726
1964,-81.05,131.88,0.844
1964,-81.05,136.88,0.893
1964,-81.05,141.88,0.928
1964,-81.05,146.88,0.921
1964,-81.05,151.88,0.872
1964,-81.05,156.88,0.929
1964,-81.05,161.88,1.118
1964,-81.05,166.88,1.491
1964,-81.05,171.88,1.822
1964,-81.05,176.88,2.086
1964,-77.28,-178.12,1.64
1964,-77.28,-173.12,1.691
1964,-77.28,-168.12,1.649
1964,-77.28,-163.12,1.301
1964,-77.28,-158.12,1.638
1964,-77.28,-153.12,1.666
1964,-77.28,-148.12,1.804
1964,-77.28,-143.12,1.87
1964,-77.28,-138.12,1.916
1964,-77.28,-133.12,1.942
1964,-77.28,-128.12,1.895
1964,-77.28,-123.12,1.958
1964,-77.28,-118.12,1.964
1964,-77.28,-113.12,1.811
1964,-77.28,-108.12,1.609
1964,-77.28,-103.12,1.56
1964,-77.28,-98.12,1.568
1964,-77.28,-93.12,1.52
1964,-77.28,-88.12,1.383
1964,-77.28,-83.12,1.222
1964,-77.28,-78.12,1.002
1964,-77.28,-73.12,0.862
1964,-77.28,-68.12,0.777
1964,-77.28,-63.12,0.526
1964,-77.28,-58.12,-0.204
1964,-77.28,-53.12,-0.551
1964,-77.28,-48.12,0.125
1964,-77.28,-43.12,0.548
1964,-77.28,-38.12,0.515
1964,-77.28,-33.12,-0.003
1964,-77.28,-28.12,-0.812
1964,-77.28,-23.12,-1.11
1964,-77.28,-18.12,-1.101
1964,-77.28,-13.12,-0.943
1964,-77.28,-8.12,-0.813
1964,-77.28,-3.12,-0.654
1964,-77.28,1.88,-0.435
1964,-77.28,6.88,-0.304
1964,-77.28,11.88,-0.149
1964,-77.28,16.88,-0.006
1964,-77.28,21.88,0.099
1964,-77.28,26.88,0.13
1964,-77.28,31.88,0.084
1964,-77.28,36.88,0.001
1964,-77.28,41.88,-0.127
1964,-77.28,46.88,-0.121
1964,-77.28,51.88,-0.035
1964,-77.28,56.88,-0.02
1964,-77.28,61.88,-0.089
1964,-77.28,66.88,-0.257
1964,-77.28,71.88,-0.442
1964,-77.28,76.88,-0.565
1964,-77.28,81.88,-0.602
1964,-77.28,86.88,-0.563
1964,-77.28,91.88,-0.523
1964,-77.28,96.88,-0.521
1964,-77.28,101.88,-0.442
1964,-77.28,106.88,-0.353
1964,-77.28,111.88,-0.228
1964,-77.28,116.88,-0.065
1964,-77.28,121.88,0.091
1964,-77.28,126.88,0.257
1964,-77.28,131.88,0.409
1964,-77.28,136.88,0.558
1964,-77.28,141.88,0.753
1964,-77.28,146.88,1.006
1964,-77.28,151.88,1.185
1964,-77.28,156.88,1.189
1964,-77.28,161.88,1.211
1964,-77.28,166.88,1.324
1964,-77.28,171.88,1.614
1964,-77.28,176.88,1.855
1964,-73.51,-178.12,0.633
1964,-73.51,-173.12,0.374
1964,-73.51,-168.12,0.432
1964,-73.51,-163.12,0.454
1964,-73.51,-158.12,0.439
1964,-73.51,-153.12,0.419
1964,-73.51,-148.12,0.395
1964,-73.51,-143.12,0.43
1964,-73.51,-138.12,0.692
1964,-73.51,-133.12,1.108
1964,-73.51,-128.12,1.657
1964,-73.51,-123.12,1.909
1964,-73.51,-118.12,1.839
1964,-73.51,-113.12,1.743
1964,-73.51,-108.12,1.335
1964,-73.51,-103.12,1.649
1964,-73.51,-98.12,2.257
1964,-73.51,-93.12,2.098
1964,-73.51,-88.12,1.954
1964,-73.51,-83.12,1.513
1964,-73.51,-78.12,1.126
1964,-73.51,-73.12,0.833
1964,-73.51,-68.12,1.014
1964,-73.51,-63.12,1.298
1964,-73.51,-58.12,2.046
1964,-73.51,-53.12,1.767
1964,-73.51,-48.12,1.004
1964,-73.51,-43.12,0.67
1964,-73.51,-38.12,0.844
1964,-73.51,-33.12,1.047
1964,-73.51,-28.12,0.853
1964,-73.51,-23.12,-0.019
1964,-73.51,-18.12,-0.717
1964,-73.51,-13.12,-0.932
1964,-73.51,-8.12,-0.839
1964,-73.51,-3.12,-0.674
1964,-73.51,1.88,-0.513
1964,-73.51,6.88,-0.398
1964,-73.51,11.88,-0.295
1964,-73.51,16.88,-0.236
1964,-73.51,21.88,-0.237
1964,-73.51,26.88,-0.239
1964,-73.51,31.88,-0.266
1964,-73.51,36.88,-0.305
1964,-73.51,41.88,-0.341
1964,-73.51,46.88,-0.363
1964,-73.51,51.88,-0.341
1964,-73.51,56.88,-0.337
1964,-73.51,61.88,-0.346
1964,-73.51,66.88,-0.534
1964,-73.51,71.88,-0.651
1964,-73.51,76.88,-0.812
1964,-73.51,81.88,-0.961
1964,-73.51,86.88,-0.961
1964,-73.51,91.88,-0.883
1964,-73.51,96.88,-0.824
1964,-73.51,101.88,-0.776
1964,-73.51,106.88,-0.706
1964,-73.51,111.88,-0.417
1964,-73.51,116.88,0.01
1964,-73.51,121.88,0.273
1964,-73.51,126.88,0.388
1964,-73.51,131.88,0.478
1964,-73.51,136.88,0.582
1964,-73.51,141.88,0.822
1964,-73.51,146.88,1.149
1964,-73.51,151.88,1.317
1964,-73.51,156.88,1.383
1964,-73.51,161.88,1.455
1964,-73.51,166.88,1.359
1964,-73.51,171.88,1.105
1964,-73.51,176.88,1.002
1964,-69.74,-178.12,-0.04
1964,-69.74,-173.12,-0.139
1964,-69.74,-168.12,-0.085
1964,-69.74,-163.12,0.027
1964,-69.74,-158.12,0.081
1964,-69.74,-153.12,0.107
1964,-69.74,-148.12,0.241
1964,-69.74,-143.12,0.382
1964,-69.74,-138.12,0.51
1964,-69.74,-133.12,0.835
1964,-69.74,-128.12,1.266
1964,-69.74,-123.12,1.721
1964,-69.74,-118.12,1.895
1964,-69.74,-113.12,1.985
1964,-69.74,-108.12,1.939
1964,-69.74,-103.12,1.859
1964,-69.74,-98.12,1.934
1964,-69.74,-93.12,1.722
1964,-69.74,-88.12,1.386
1964,-69.74,-83.12,1.055
1964,-69.74,-78.12,0.807
1964,-69.74,-73.12,0.704
1964,-69.74,-68.12,0.785
1964,-69.74,-63.12,1.014
1964,-69.74,-58.12,0.9
1964,-69.74,-53.12,0.362
1964,-69.74,-48.12,-0.098
1964,-69.74,-43.12,-0.287
1964,-69.74,-38.12,-0.186
1964,-69.74,-33.12,0.028
1964,-69.74,-28.12,-0.066
1964,-69.74,-23.12,-0.227
1964,-69.74,-18.12,-0.481
1964,-69.74,-13.12,-0.757
1964,-69.74,-8.12,-1.041
1964,-69.74,-3.12,-0.93
1964,-69.74,1.88,-0.788
1964,-69.74,6.88,-0.756
1964,-69.74,11.88,-0.716
1964,-69.74,16.88,-0.672
1964,-69.74,21.88,-0.54
1964,-69.74,26.88,-0.496
1964,-69.74,31.88,-0.499
1964,-69.74,36.88,-0.602
1964,-69.74,41.88,-0.529
1964,-69.74,46.88,-0.593
1964,-69.74,51.88,-0.643
1964,-69.74,56.88,-0.624
1964,-69.74,61.88,-0.538
1964,-69.74,66.88,-0.442
1964,-69.74,71.88,-0.643
1964,-69.74,76.88,-0.739
1964,-69.74,81.88,-0.604
1964,-69.74,86.88,-0.631
1964,-69.74,91.88,-0.658
1964,-69.74,96.88,-0.78
1964,-69.74,101.88,-0.855
1964,-69.74,106.88,-0.72
1964,-69.74,111.88,-0.26
1964,-69.74,116.88,0.011
1964,-69.74,121.88,0.185
1964,-69.74,126.88,0.382
1964,-69.74,131.88,0.502
1964,-69.74,136.88,0.609
1964,-69.74,141.88,0.776
1964,-69.74,146.88,0.95
1964,-69.74,151.88,0.897
1964,-69.74,156.88,0.793
1964,-69.74,161.88,0.629
1964,-69.74,166.88,0.442
1964,-69.74,171.88,0.309
1964,-69.74,176.88,0.14
1964,-65.97,-178.12,-0.545
1964,-65.97,-173.12,-0.498
1964,-65.97,-168.12,-0.338
1964,-65.97,-163.12,-0.062
1964,-65.97,-158.12,0.214
1964,-65.97,-153.12,0.611
1964,-65.97,-148.12,1.087
1964,-65.97,-143.12,1.317
1964,-65.97,-138.12,1.409
1964,-65.97,-133.12,1.56
1964,-65.97,-128.12,1.724
1964,-65.97,-123.12,1.824
1964,-65.97,-118.12,1.849
1964,-65.97,-113.12,1.882
1964,-65.97,-108.12,1.949
1964,-65.97,-103.12,1.983
1964,-65.97,-98.12,2.047
1964,-65.97,-93.12,2.044
1964,-65.97,-88.12,1.855
1964,-65.97,-83.12,1.518
1964,-65.97,-78.12,1.167
1964,-65.97,-73.12,0.865
1964,-65.97,-68.12,0.614
1964,-65.97,-63.12,0.329
1964,-65.97,-58.12,-0.028
1964,-65.97,-53.12,-0.668
1964,-65.97,-48.12,-1.286
1964,-65.97,-43.12,-1.755
1964,-65.97,-38.12,-1.983
1964,-65.97,-33.12,-2.027
1964,-65.97,-28.12,-1.899
1964,-65.97,-23.12,-1.682
1964,-65.97,-18.12,-1.529
1964,-65.97,-13.12,-1.509
1964,-65.97,-8.12,-1.36
1964,-65.97,-3.12,-1.221
1964,-65.97,1.88,-0.839
1964,-65.97,6.88,-0.37
1964,-65.97,11.88,-0.042
1964,-65.97,16.88,0.263
1964,-65.97,21.88,0.482
1964,-65.97,26.88,0.367
1964,-65.97,31.88,-0.034
1964,-65.97,36.88,-0.506
1964,-65.97,41.88,-0.812
1964,-65.97,46.88,-0.924
1964,-65.97,51.88,-0.727
1964,-65.97,56.88,-0.784
1964,-65.97,61.88,-0.702
1964,-65.97,66.88,-0.653
1964,-65.97,71.88,-1.05
1964,-65.97,76.88,-1.282
1964,-65.97,81.88,-1.033
1964,-65.97,86.88,-0.851
1964,-65.97,91.88,-0.856
1964,-65.97,96.88,-0.952
1964,-65.97,101.88,-0.96
1964,-65.97,106.88,-0.906
1964,-65.97,111.88,-0.807
1964,-65.97,116.88,-0.788
1964,-65.97,121.88,-0.482
1964,-65.97,126.88,-0.296
1964,-65.97,131.88,-0.064
1964,-65.97,136.88,0.191
1964,-65.97,141.88,0.439
1964,-65.97,146.88,0.411
1964,-65.97,151.88,0.13
1964,-65.97,156.88,-0.111
1964,-65.97,161.88,-0.265
1964,-65.97,166.88,-0.349
1964,-65.97,171.88,-0.482
1964,-65.97,176.88,-0.591
1964,-62.2,-178.12,-0.269
1964,-62.2,-173.12,-0.285
1964,-62.2,-168.12,-0.23
1964,-62.2,-163.12,-0.104
1964,-62.2,-158.12,0.085
1964,-62.2,-153.12,0.347
1964,-62.2,-148.12,0.665
1964,-62.2,-143.12,0.885
1964,-62.2,-138.12,0.976
1964,-62.2,-133.12,1.026
1964,-62.2,-128.12,1.053
1964,-62.2,-123.12,0.994
1964,-62.2,-118.12,0.928
1964,-62.2,-113.12,0.936
1964,-62.2,-108.12,0.994
1964,-62.2,-103.12,1.036
1964,-62.2,-98.12,1.065
1964,-62.2,-93.12,1.06
1964,-62.2,-88.12,1.003
1964,-62.2,-83.12,0.968
1964,-62.2,-78.12,0.959
1964,-62.2,-73.12,0.95
1964,-62.2,-68.12,0.805
1964,-62.2,-63.12,0.395
1964,-62.2,-58.12,-0.059
1964,-62.2,-53.12,-0.674
1964,-62.2,-48.12,-1.266
1964,-62.2,-43.12,-1.829
1964,-62.2,-38.12,-2.386
1964,-62.2,-33.12,-2.838
1964,-62.2,-28.12,-2.877
1964,-62.2,-23.12,-2.672
1964,-62.2,-18.12,-2.329
1964,-62.2,-13.12,-2.016
1964,-62.2,-8.12,-1.825
1964,-62.2,-3.12,-1.585
1964,-62.2,1.88,-1.284
1964,-62.2,6.88,-0.989
1964,-62.2,11.88,-0.616
1964,-62.2,16.88,-0.315
1964,-62.2,21.88,-0.084
1964,-62.2,26.88,0.097
1964,-62.2,31.88,0.135
1964,-62.2,36.88,0.009
1964,-62.2,41.88,-0.183
1964,-62.2,46.88,-0.468
1964,-62.2,51.88,-0.771
1964,-62.2,56.88,-1.023
1964,-62.2,61.88,-1.145
1964,-62.2,66.88,-1.152
1964,-62.2,71.88,-1.047
1964,-62.2,76.88,-0.917
1964,-62.2,81.88,-1.02
1964,-62.2,86.88,-1.018
1964,-62.2,91.88,-1.031
1964,-62.2,96.88,-1.058
1964,-62.2,101.88,-0.993
1964,-62.2,106.88,-0.714
1964,-62.2,111.88,-0.266
1964,-62.2,116.88,0.065
1964,-62.2,121.88,0.099
1964,-62.2,126.88,0.115
1964,-62.2,131.88,0.199
1964,-62.2,136.88,0.366
1964,-62.2,141.88,0.395
1964,-62.2,146.88,0.335
1964,-62.2,151.88,0.266
1964,-62.2,156.88,0.28
1964,-62.2,161.88,0.219
1964,-62.2,166.88,0.125
1964,-62.2,171.88,0.012
1964,-62.2,176.88,-0.152
1964,-58.43,-178.12,-0.118
1964,-58.43,-173.12,-0.104
1964,-58.43,-168.12,-0.071
1964,-58.43,-163.12,-0.024
1964,-58.43,-158.12,0.005
1964,-58.43,-153.12,0.065
1964,-58.43,-148.12,0.191
1964,-58.43,-143.12,0.266
1964,-58.43,-138.12,0.293
1964,-58.43,-133.12,0.38
1964,-58.43,-128.12,0.409
1964,-58.43,-123.12,0.391
1964,-58.43,-118.12,0.423
1964,-58.43,-113.12,0.536
1964,-58.43,-108.12,0.605
1964,-58.43,-103.12,0.608
1964,-58.43,-98.12,0.593
1964,-58.43,-93.12,0.575
1964,-58.43,-88.12,0.572
1964,-58.43,-83.12,0.588
1964,-58.43,-78.12,0.594
1964,-58.43,-73.12,0.612
1964,-58.43,-68.12,0.58
1964,-58.43,-63.12,0.521
1964,-58.43,-58.12,0.398
1964,-58.43,-53.12,0.093
1964,-58.43,-48.12,-0.221
1964,-58.43,-43.12,-0.607
1964,-58.43,-38.12,-1.122
1964,-58.43,-33.12,-1.701
1964,-58.43,-28.12,-2.155
1964,-58.43,-23.12,-2.365
1964,-58.43,-18.12,-2.206
1964,-58.43,-13.12,-2.011
1964,-58.43,-8.12,-1.816
1964,-58.43,-3.12,-1.585
1964,-58.43,1.88,-1.199
1964,-58.43,6.88,-0.924
1964,-58.43,11.88,-0.742
1964,-58.43,16.88,-0.591
1964,-58.43,21.88,-0.292
1964,-58.43,26.88,-0.005
1964,-58.43,31.88,0.108
1964,-58.43,36.88,0.131
1964,-58.43,41.88,0.084
1964,-58.43,46.88,-0.01
1964,-58.43,51.88,-0.139
1964,-58.43,56.88,-0.243
1964,-58.43,61.88,-0.358
1964,-58.43,66.88,-0.522
1964,-58.43,71.88,-0.807
1964,-58.43,76.88,-1.015
1964,-58.43,81.88,-1.211
1964,-58.43,86.88,-1.227
1964,-58.43,91.88,-1.141
1964,-58.43,96.88,-1.033
1964,-58.43,101.88,-0.731
1964,-58.43,106.88,-0.398
1964,-58.43,111.88,-0.143
1964,-58.43,116.88,0.061
1964,-58.43,121.88,0.168
1964,-58.43,126.88,0.198
1964,-58.43,131.88,0.185
1964,-58.43,136.88,0.161
1964,-58.43,141.88,0.173
1964,-58.43,146.88,0.195
1964,-58.43,151.88,0.131
1964,-58.43,156.88,0.074
1964,-58.43,161.88,0.021
1964,-58.43,166.88,-0.018
1964,-58.43,171.88,-0.022
1964,-58.43,176.88,-0.084
1964,-54.66,-178.12,-0.075
1964,-54.66,-173.12,-0.078
1964,-54.66,-168.12,-0.088
1964,-54.66,-163.12,-0.102
1964,-54.66,-158.12,-0.131
1964,-54.66,-153.12,-0.115
1964,-54.66,-148.12,-0.034
1964,-54.66,-143.12,0.014
1964,-54.66,-138.12,0.022
1964,-54.66,-133.12,0.055
1964,-54.66,-128.12,0.073
1964,-54.66,-123.12,0.169
1964,-54.66,-118.12,0.295
1964,-54.66,-113.12,0.404
1964,-54.66,-108.12,0.377
1964,-54.66,-103.12,0.343
1964,-54.66,-98.12,0.329
1964,-54.66,-93.12,0.341
1964,-54.66,-88.12,0.367
1964,-54.66,-83.12,0.382
1964,-54.66,-78.12,0.433
1964,-54.66,-73.12,0.52
1964,-54.66,-68.12,0.575
1964,-54.66,-63.12,0.515
1964,-54.66,-58.12,0.507
1964,-54.66,-53.12,0.361
1964,-54.66,-48.12,0.124
1964,-54.66,-43.12,-0.197
1964,-54.66,-38.12,-0.468
1964,-54.66,-33.12,-0.749
1964,-54.66,-28.12,-0.969
1964,-54.66,-23.12,-1.115
1964,-54.66,-18.12,-1.109
1964,-54.66,-13.12,-1.08
1964,-54.66,-8.12,-1.036
1964,-54.66,-3.12,-0.909
1964,-54.66,1.88,-0.745
1964,-54.66,6.88,-0.603
1964,-54.66,11.88,-0.486
1964,-54.66,16.88,-0.321
1964,-54.66,21.88,-0.102
1964,-54.66,26.88,0.054
1964,-54.66,31.88,0.086
1964,-54.66,36.88,0.124
1964,-54.66,41.88,0.13
1964,-54.66,46.88,0.104
1964,-54.66,51.88,0.028
1964,-54.66,56.88,-0.045
1964,-54.66,61.88,-0.1
1964,-54.66,66.88,-0.166
1964,-54.66,71.88,-0.245
1964,-54.66,76.88,-0.398
1964,-54.66,81.88,-0.627
1964,-54.66,86.88,-0.728
1964,-54.66,91.88,-0.687
1964,-54.66,96.88,-0.609
1964,-54.66,101.88,-0.463
1964,-54.66,106.88,-0.225
1964,-54.66,111.88,-0.068
1964,-54.66,116.88,0.071
1964,-54.66,121.88,0.16
1964,-54.66,126.88,0.219
1964,-54.66,131.88,0.252
1964,-54.66,136.88,0.246
1964,-54.66,141.88,0.194
1964,-54.66,146.88,0.132
1964,-54.66,151.88,0.041
1964,-54.66,156.88,-0.011
1964,-54.66,161.88,-0.076
1964,-54.66,166.88,-0.103
1964,-54.66,171.88,-0.083
1964,-54.66,176.88,-0.088
1964,-50.89,-178.12,-0.09
1964,-50.89,-173.12,-0.072
1964,-50.89,-168.12,-0.097
1964,-50.89,-163.12,-0.156
1964,-50.89,-158.12,-0.181
1964,-50.89,-153.12,-0.146
1964,-50.89,-148.12,-0.051
1964,-50.89,-143.12,-0.034
1964,-50.89,-138.12,-0.038
1964,-50.89,-133.12,-0.025
1964,-50.89,-128.12,0.025
1964,-50.89,-123.12,0.054
1964,-50.89,-118.12,0.092
1964,-50.89,-113.12,0.105
1964,-50.89,-108.12,0.075
1964,-50.89,-103.12,0.067
1964,-50.89,-98.12,0.085
1964,-50.89,-93.12,0.121
1964,-50.89,-88.12,0.175
1964,-50.89,-83.12,0.231
1964,-50.89,-78.12,0.34
1964,-50.89,-73.12,0.383
1964,-50.89,-68.12,0.308
1964,-50.89,-63.12,0.363
1964,-50.89,-58.12,0.36
1964,-50.89,-53.12,0.282
1964,-50.89,-48.12,0.111
1964,-50.89,-43.12,-0.098
1964,-50.89,-38.12,-0.301
1964,-50.89,-33.12,-0.47
1964,-50.89,-28.12,-0.633
1964,-50.89,-23.12,-0.759
1964,-50.89,-18.12,-0.794
1964,-50.89,-13.12,-0.792
1964,-50.89,-8.12,-0.726
1964,-50.89,-3.12,-0.636
1964,-50.89,1.88,-0.486
1964,-50.89,6.88,-0.343
1964,-50.89,11.88,-0.182
1964,-50.89,16.88,-0.061
1964,-50.89,21.88,0.043
1964,-50.89,26.88,0.125
1964,-50.89,31.88,0.154
1964,-50.89,36.88,0.126
1964,-50.89,41.88,0.12
1964,-50.89,46.88,0.1
1964,-50.89,51.88,0.07
1964,-50.89,56.88,-0.005
1964,-50.89,61.88,-0.036
1964,-50.89,66.88,-0.034
1964,-50.89,71.88,-0.078
1964,-50.89,76.88,-0.1
1964,-50.89,81.88,-0.179
1964,-50.89,86.88,-0.261
1964,-50.89,91.88,-0.254
1964,-50.89,96.88,-0.187
1964,-50.89,101.88,-0.077
1964,-50.89,106.88,0.045
1964,-50.89,111.88,0.137
1964,-50.89,116.88,0.184
1964,-50.89,121.88,0.21
1964,-50.89,126.88,0.259
1964,-50.89,131.88,0.284
1964,-50.89,136.88,0.234
1964,-50.89,141.88,0.152
1964,-50.89,146.88,0.05
1964,-50.89,151.88,-0.059
1964,-50.89,156.88,-0.146
1964,-50.89,161.88,-0.206
1964,-50.89,166.88,-0.198
1964,-50.89,171.88,-0.137
1964,-50.89,176.88,-0.092
1964,-47.12,-178.12,-0.205
1964,-47.12,-173.12,-0.167
1964,-47.12,-168.12,-0.163
1964,-47.12,-163.12,-0.173
1964,-47.12,-158.12,-0.153
1964,-47.12,-153.12,-0.064
1964,-47.12,-148.12,-0.019
1964,-47.12,-143.12,0.018
1964,-47.12,-138.12,0.071
1964,-47.12,-133.12,0.084
1964,-47.12,-128.12,0.023
1964,-47.12,-123.12,-0.098
1964,-47.12,-118.12,-0.176
1964,-47.12,-113.12,-0.18
1964,-47.12,-108.12,-0.192
1964,-47.12,-103.12,-0.196
1964,-47.12,-98.12,-0.175
1964,-47.12,-93.12,-0.104
1964,-47.12,-88.12,0.006
1964,-47.12,-83.12,0.127
1964,-47.12,-78.12,0.288
1964,-47.12,-73.12,0.196
1964,-47.12,-68.12,0.021
1964,-47.12,-63.12,0.174
1964,-47.12,-58.12,0.218
1964,-47.12,-53.12,0.245
1964,-47.12,-48.12,0.166
1964,-47.12,-43.12,0.018
1964,-47.12,-38.12,-0.155
1964,-47.12,-33.12,-0.333
1964,-47.12,-28.12,-0.477
1964,-47.12,-23.12,-0.598
1964,-47.12,-18.12,-0.711
1964,-47.12,-13.12,-0.803
1964,-47.12,-8.12,-0.768
1964,-47.12,-3.12,-0.676
1964,-47.12,1.88,-0.548
1964,-47.12,6.88,-0.403
1964,-47.12,11.88,-0.208
1964,-47.12,16.88,-0.052
1964,-47.12,21.88,0.082
1964,-47.12,26.88,0.15
1964,-47.12,31.88,0.172
1964,-47.12,36.88,0.146
1964,-47.12,41.88,0.114
1964,-47.12,46.88,0.075
1964,-47.12,51.88,0.037
1964,-47.12,56.88,-0.021
1964,-47.12,61.88,-0.059
1964,-47.12,66.88,-0.087
1964,-47.12,71.88,-0.14
1964,-47.12,76.88,-0.213
1964,-47.12,81.88,-0.257
1964,-47.12,86.88,-0.245
1964,-47.12,91.88,-0.155
1964,-47.12,96.88,-0.02
1964,-47.12,101.88,0.1
1964,-47.12,106.88,0.183
1964,-47.12,111.88,0.24
1964,-47.12,116.88,0.266
1964,-47.12,121.88,0.255
1964,-47.12,126.88,0.237
1964,-47.12,131.88,0.209
1964,-47.12,136.88,0.113
1964,-47.12,141.88,0.004
1964,-47.12,146.88,-0.046
1964,-47.12,151.88,-0.1
1964,-47.12,156.88,-0.253
1964,-47.12,161.88,-0.4
1964,-47.12,166.88,-0.465
1964,-47.12,171.88,-0.313
1964,-47.12,176.88,-0.249
1964,-43.35,-178.12,-0.314
1964,-43.35,-173.12,-0.241
1964,-43.35,-168.12,-0.16
1964,-43.35,-163.12,-0.124
1964,-43.35,-158.12,-0.069
1964,-43.35,-153.12,-0.019
1964,-43.35,-148.12,0.01
1964,-43.35,-143.12,0.08
1964,-43.35,-138.12,0.121
1964,-43.35,-133.12,0.107
1964,-43.35,-128.12,-0.018
1964,-43.35,-123.12,-0.217
1964,-43.35,-118.12,-0.352
1964,-43.35,-113.12,-0.407
1964,-43.35,-108.12,-0.462
1964,-43.35,-103.12,-0.467
1964,-43.35,-98.12,-0.42
1964,-43.35,-93.12,-0.343
1964,-43.35,-88.12,-0.187
1964,-43.35,-83.12,0.002
1964,-43.35,-78.12,0.236
1964,-43.35,-73.12,0.183
1964,-43.35,-68.12,0.137
1964,-43.35,-63.12,0.099
1964,-43.35,-58.12,0.088
1964,-43.35,-53.12,0.076
1964,-43.35,-48.12,0.01
1964,-43.35,-43.12,0.015
1964,-43.35,-38.12,-0.092
1964,-43.35,-33.12,-0.24
1964,-43.35,-28.12,-0.419
1964,-43.35,-23.12,-0.622
1964,-43.35,-18.12,-0.772
1964,-43.35,-13.12,-0.825
1964,-43.35,-8.12,-0.772
1964,-43.35,-3.12,-0.678
1964,-43.35,1.88,-0.501
1964,-43.35,6.88,-0.317
1964,-43.35,11.88,-0.12
1964,-43.35,16.88,0.04
1964,-43.35,21.88,0.12
1964,-43.35,26.88,0.134
1964,-43.35,31.88,0.115
1964,-43.35,36.88,0.12
1964,-43.35,41.88,0.129
1964,-43.35,46.88,0.113
1964,-43.35,51.88,0.075
1964,-43.35,56.88,0.024
1964,-43.35,61.88,-0.138
1964,-43.35,66.88,-0.252
