lat,lon,lst_start,lst_end,change_C
-89.95,-15.15,-25.0,-25.0,0.0
-89.95,-14.35,-25.0,-25.0,0.0
-89.95,-13.55,-25.0,-25.0,0.0
-89.95,-12.75,-25.0,-25.0,0.0
-89.95,-11.95,-25.0,-25.0,0.0
-89.95,-11.15,-25.0,-25.0,0.0
-89.95,-10.35,-25.0,-25.0,0.0
-89.95,-9.55,-25.0,-25.0,0.0
-89.95,-8.75,-25.0,-25.0,0.0
-89.95,-7.95,-25.0,-25.0,0.0
-89.95,-7.15,-25.0,-25.0,0.0
-89.95,-6.35,-25.0,-25.0,0.0
-89.95,-5.55,-25.0,-25.0,0.0
-89.95,-4.75,-25.0,-25.0,0.0
-89.95,-3.95,-25.0,-25.0,0.0
-89.95,-3.15,-25.0,-25.0,0.0
-89.95,-2.35,-25.0,-25.0,0.0
-89.95,-1.55,-25.0,-25.0,0.0
-89.95,-0.75,-25.0,-25.0,0.0
-89.95,0.05,-25.0,-25.0,0.0
-89.95,0.85,-25.0,-25.0,0.0
-89.95,1.65,-25.0,-25.0,0.0
-89.95,2.45,-25.0,-25.0,0.0
-89.95,3.25,-25.0,-25.0,0.0
-89.95,4.05,-25.0,-25.0,0.0
-89.95,4.85,-25.0,-25.0,0.0
-89.95,5.65,-25.0,-25.0,0.0
-89.95,6.45,-25.0,-25.0,0.0
-89.95,7.25,-25.0,-25.0,0.0
-89.95,8.05,-25.0,-25.0,0.0
-89.95,8.85,-25.0,-25.0,0.0
-89.95,9.65,-25.0,-25.0,0.0
-89.95,10.45,-25.0,-25.0,0.0
-89.95,11.25,-25.0,-25.0,0.0
-89.95,12.05,-25.0,-25.0,0.0
-89.95,12.85,-25.0,-25.0,0.0
-89.95,13.65,-25.0,-25.0,0.0
-89.95,14.45,-25.0,-25.0,0.0
-89.95,15.25,-25.0,-25.0,0.0
-89.95,16.05,-25.0,-25.0,0.0
-89.95,16.85,-25.0,-25.0,0.0
-89.95,17.65,-25.0,-25.0,0.0
-89.95,18.45,-25.0,-25.0,0.0
-89.95,19.25,-25.0,-25.0,0.0
-89.95,20.05,-25.0,-25.0,0.0
-89.95,20.85,-25.0,-25.0,0.0
-89.95,21.65,-25.0,-25.0,0.0
-89.95,22.45,-25.0,-25.0,0.0
